Id,SalePrice
1765,153616.97202457464
1766,173998.11016562954
1767,211695.10843856313
1768,147148.4496214631
1769,166875.6521688683
1770,144106.32863886838
1771,126530.52824681696
1772,141461.67596853225
1773,138250.48068493893
1774,138015.46101549742
1775,137288.07391781005
1776,119579.52350954816
1777,115908.47629800558
1778,137592.24647416457
1779,114324.39883378403
1780,168201.8712786248
1781,134416.36507744997
1782,101650.68204432081
1783,141052.5329649075
1784,99338.83638444832
1785,118554.56644966846
1786,132142.75727618765
1787,171246.2957408488
1788,63502.95768802954
1789,95364.27433440529
1790,90076.35089293236
1791,188807.67677654687
1792,152338.83211539913
1793,133122.13187963064
1794,142681.911899311
1795,134357.6138276726
1796,131366.0844156824
1797,123532.79719853563
1798,120861.1095748112
1799,108341.2709510471
1800,123923.73877224524
1801,129793.48290679662
1802,134878.4131753286
1803,149693.90668203754
1804,146664.2022821086
1805,139557.3972203147
1806,120838.39107016192
1807,129495.20072875604
1808,125603.3658999705
1809,114533.32188801064
1810,139536.48045483523
1811,112361.03509792766
1812,99566.98590611915
1813,121334.14015407242
1814,94712.57683493495
1815,59291.71162179108
1816,95161.06317639952
1817,121222.76407286224
1818,140372.07792993952
1819,122331.58102914359
1820,62029.935253205746
1821,114065.18462443842
1822,145413.9720788163
1823,47016.51963784928
1824,125528.70860355077
1825,135372.51950129317
1826,102473.68106793394
1827,107055.78126370691
1828,134301.30527686325
1829,114099.1828735326
1830,140639.50639918182
1831,143147.3290961333
1832,95728.37713702506
1833,149223.9955780396
1834,119603.04306988465
1835,122598.05896317407
1836,128893.13537912242
1837,90053.51787287806
1838,118039.18024147763
1839,96154.66430211756
1840,156187.21634390432
1841,135007.1212453101
1842,91439.33716464472
1843,133655.47477919474
1844,138285.89643357982
1845,137862.939224771
1846,155089.38457419822
1847,166327.37971306941
1848,62661.74825323011
1849,107446.74677710586
1850,122849.18368996013
1851,154214.81567560637
1852,126328.4233840671
1853,140676.1503715902
1854,165035.66083361144
1855,139485.29854470224
1856,221381.73096545233
1857,154707.88377573714
1858,135116.70415149437
1859,119258.42446182192
1860,151851.8685265232
1861,118767.38617450219
1862,261564.18804803636
1863,252151.8496553332
1864,252151.8496553332
1865,327793.74179641716
1866,346289.9799951281
1867,241559.14983834332
1868,301737.3842042502
1869,200364.25731030462
1870,222735.6766971728
1871,250349.63558808688
1872,174397.7720391902
1873,230768.73347494676
1874,136224.9552106556
1875,206764.91508061907
1876,195235.18350313252
1877,215282.01081955325
1878,204595.2254875483
1879,131344.09226757064
1880,134323.2089743732
1881,242575.86795549252
1882,251111.2179046635
1883,199185.7246260829
1884,210632.78174909507
1885,239187.10705622332
1886,294738.45781676803
1887,207779.56689359536
1888,271353.9619340963
1889,171850.85930115342
1890,133042.50123984652
1891,138923.9628836793
1892,104920.34011787656
1893,129533.5185168146
1894,127891.31705983916
1895,135719.9616268837
1896,125334.47504511863
1897,112989.73433205344
1898,119141.84254751173
1899,156080.69756906532
1900,138884.53781190107
1901,167460.63427391934
1902,144400.86777817053
1903,207470.93903895744
1904,141688.9395649481
1905,191823.4178748374
1906,158677.5226259709
1907,207976.05409549302
1908,121625.15247251859
1909,135041.07113044962
1910,125606.62090666905
1911,200330.78820130153
1912,270389.66075533064
1913,145123.0312785737
1914,59040.38379543464
1915,342408.74679176527
1916,64899.348521530475
1917,259695.73094800982
1918,137322.2773804901
1919,167632.9853226321
1920,163687.75472816656
1921,425983.95882514573
1922,310752.5793743548
1923,207532.5161326446
1924,223079.49672734813
1925,212393.5441828979
1926,399573.12537594815
1927,137905.45614689493
1928,161714.52543454277
1929,122391.83542733958
1930,129382.58053661627
1931,145319.9001813489
1932,143533.44018236472
1933,173974.66839578308
1934,179017.41925876905
1935,172914.9303417495
1936,185887.86717658266
1937,184415.9732160286
1938,181540.6044498931
1939,235709.863327311
1940,187900.1688833069
1941,170294.93765372844
1942,187977.63636972065
1943,196010.23593955417
1944,343118.537458688
1945,397478.3195731269
1946,155034.91702932375
1947,297522.13434195775
1948,166824.21201026326
1949,246393.7728142269
1950,176806.9942938519
1951,260200.24098712642
1952,228269.4157753995
1953,172879.30614767293
1954,180212.092123
1955,133309.47589738457
1956,278338.4639070996
1957,159080.35424293723
1958,293408.50562124397
1959,142305.41749925984
1960,111701.64273637785
1961,120916.37980706312
1962,97583.69455523368
1963,103080.9877578821
1964,112081.6077644245
1965,142449.1818394633
1966,142085.31325455045
1967,273092.32707086793
1968,438825.19170951156
1969,396135.01994261943
1970,441768.47512213397
1971,437238.10751306865
1972,367002.3022625343
1973,273968.8407499481
1974,320292.2838794449
1975,405686.5322586019
1976,263621.8885462693
1977,349139.9642889636
1978,349925.23677244486
1979,335030.69153657916
1980,194523.04540958058
1981,344182.8644094406
1982,215417.18717407432
1983,202803.02062231686
1984,167406.76876618454
1985,212022.73365805915
1986,204381.0522834227
1987,174969.0928616219
1988,181520.3102195717
1989,194923.40688086455
1990,211270.2187591289
1991,223242.76606598293
1992,208174.42895319225
1993,172170.78239047315
1994,231538.53990515188
1995,184663.72929427883
1996,245219.07188823263
1997,311401.52153126005
1998,341988.61511849187
1999,259978.63539128675
2000,315124.72633530415
2001,276634.1986108444
2002,237391.98710532225
2003,260247.42943703357
2004,267239.7025440087
2005,215791.02331505742
2006,217806.45542259593
2007,259980.5210060548
2008,201546.5779026296
2009,196923.71453630706
2010,195846.97456634452
2011,129184.64497393685
2012,178007.87176358557
2013,185778.41143301997
2014,187046.29837061858
2015,201296.934016894
2016,196636.29918030632
2017,200587.20960220715
2018,124550.17100119233
2019,140125.3821226716
2020,115560.71326589142
2021,109728.8318404366
2022,178205.95545123052
2023,148970.63643807528
2024,248295.62696720936
2025,335987.8011957067
2026,182137.36976588334
2027,159136.0154770307
2028,156408.64730013357
2029,166829.66934194125
2030,277235.45755478804
2031,216551.15067786403
2032,233092.85547299756
2033,256039.08381835575
2034,165531.76127234354
2035,202807.63950349222
2036,189262.99828609178
2037,193111.35665308038
2038,265743.1558550985
2039,194120.65416392422
2040,267390.2952300971
2041,271943.81524716894
2042,196492.83895307698
2043,167360.18767110666
2044,163905.68135630156
2045,201415.49471817503
2046,138975.20468605385
2047,146598.9844805637
2048,136046.97887368102
2049,135117.46615569043
2050,168344.33543016366
2051,107365.25909404323
2052,129322.64271910248
2053,146210.3160520748
2054,80257.38793922437
2055,160115.99481161486
2056,145112.13140411212
2057,122395.54858894285
2058,225152.1628910172
2059,131757.37032222608
2060,172284.92569002623
2061,174517.02458691597
2062,134977.07929954914
2063,115005.08193013877
2064,139938.94475037217
2065,124737.36640285108
2066,175975.59582031463
2067,118343.60438444965
2068,137697.78361027516
2069,81433.02088639599
2070,112491.23109804961
2071,92201.80006238034
2072,126352.52369301094
2073,143970.29090495573
2074,175323.50204742828
2075,144779.57171887837
2076,118048.12741191126
2077,152382.39763306556
2078,127608.31357660527
2079,133787.425267869
2080,116196.26030922314
2081,126611.32832065789
2082,123389.08110547578
2083,138039.78835772947
2084,109026.94187667353
2085,124004.08838762384
2086,117373.36551882398
2087,125116.16917751599
2088,104231.26524902972
2089,85016.92366009607
2090,131819.35687870716
2091,123631.20055394222
2092,134202.80585176146
2093,129974.22572672652
2094,111543.72979127747
2095,140575.66487484679
2096,79624.60716728042
2097,92331.66393831332
2098,138023.25985182016
2099,60419.209575904395
2100,93551.77281633778
2101,124117.45944075807
2102,126316.8988548687
2103,103723.83981119403
2104,126324.84801499404
2105,128061.0536827438
2106,70764.80440712668
2107,195776.90624050706
2108,121173.25398042209
2109,114399.64052462291
2110,134412.41195142968
2111,139128.19536304715
2112,139122.6557986996
2113,120440.18386770254
2114,110737.95779719793
2115,154301.98612259421
2116,115995.14084829573
2117,151319.18724690803
2118,121511.89729456253
2119,109284.6593025184
2120,112391.55757000003
2121,87959.02673393935
2122,113068.82600797236
2123,91498.83970894887
2124,153357.8146635825
2125,129129.40797646981
2126,149709.3124454453
2127,148688.83018088376
2128,128857.3147784776
2129,93301.0202211295
2130,132359.22903263866
2131,135060.06126338374
2132,110748.41039721863
2133,126071.16776442147
2134,118728.11597374402
2135,94972.41616345162
2136,73028.6557532202
2137,115738.22611845109
2138,137226.74655193702
2139,150446.9214102878
2140,138764.18302257106
2141,141379.2081879931
2142,131186.22675101223
2143,141412.54225297298
2144,122771.01633106922
2145,140001.99133451714
2146,154168.89374092847
2147,147892.92509252677
2148,125841.2138920783
2149,147370.1959822737
2150,204112.80127034851
2151,108598.64387446515
2152,167360.49271762886
2153,158070.1783071891
2154,110789.95484336438
2155,136562.7842098893
2156,254390.11729968316
2157,238550.0537669367
2158,228920.57873505514
2159,202237.64091459377
2160,175269.92018828046
2161,242498.85625542418
2162,364508.34725620074
2163,369930.21946054464
2164,242068.08326487706
2165,189741.60605565313
2166,143255.705225643
2167,212103.78271291693
2168,203296.4680844839
2169,194701.32964961324
2170,218151.35527065568
2171,150572.47783811233
2172,132569.90933488897
2173,152586.12753196157
2174,233640.55654444694
2175,298369.21652438614
2176,312988.7175702996
2177,240400.74453164876
2178,211919.3947481429
2179,145966.39740413195
2180,229573.66707698384
2181,193314.44609615995
2182,218805.01943006043
2183,196930.18475631953
2184,121681.92973899485
2185,122112.74748989816
2186,146299.2036764425
2187,150110.80240968752
2188,150002.80930881403
2189,237912.3051587249
2190,85347.79111287146
2191,84742.35368640217
2192,92536.48113371157
2193,92271.32507654552
2194,101141.14472518636
2195,116295.61897215771
2196,109150.60027194493
2197,119702.5776264045
2198,153835.76866466238
2199,162729.68735575842
2200,133144.30979196564
2201,143748.29838726646
2202,187525.53536375516
2203,148323.5088652634
2204,190658.74287425683
2205,115880.82963920018
2206,130927.89070047908
2207,206299.65004543425
2208,245634.75417726327
2209,209633.50035369565
2210,122005.94228573905
2211,112024.6641122967
2212,116459.55079852662
2213,104235.12367072207
2214,131009.36856887014
2215,100443.52422298594
2216,147991.99658158916
2217,63800.38941227781
2218,76382.18853822986
2219,66810.58062008026
2220,66907.05984361339
2221,345245.2657271853
2222,267596.1369393684
2223,322977.418000798
2224,218571.7609260935
2225,123745.92012255396
2226,205352.00797096518
2227,199992.63166874254
2228,259333.5598377284
2229,247004.23928049256
2230,157303.27380332892
2231,221163.73763743704
2232,179218.89903745445
2233,188272.53457940527
2234,227449.03042491077
2235,229265.27351139844
2236,284097.40176766244
2237,360081.2164277631
2238,194179.9286471536
2239,106717.01120358869
2240,163234.563754162
2241,165955.2968996314
2242,127920.79767637595
2243,126400.75242244713
2244,101552.62426622513
2245,97027.18378577314
2246,144962.383416382
2247,103505.15640502807
2248,119318.52076969523
2249,125425.3749472974
2250,133052.92077546747
2251,118097.90654321012
2252,176230.3801617115
2253,155738.13874334627
2254,174510.68412927273
2255,186903.47491067732
2256,178711.32339182854
2257,201721.6989031659
2258,166529.31055025052
2259,180396.39853118022
2260,160121.9207196239
2261,172704.83802627542
2262,203731.5052097315
2263,361139.952134514
2264,470917.62077874865
2265,173247.8843567996
2266,281726.90263999684
2267,368045.5437466543
2268,381885.53414935345
2269,150228.54060252302
2270,187543.5215676312
2271,215831.54449256032
2272,207579.63848015925
2273,169989.50567695574
2274,175150.50209884092
2275,163113.35827152146
2276,181777.27093705942
2277,185585.68139470773
2278,148947.77759185704
2279,133028.76534922316
2280,118252.27750629211
2281,181995.39731970063
2282,189451.0475379507
2283,103047.9812466519
2284,111125.36507681677
2285,140161.31127734954
2286,127832.35407834091
2287,351293.5929518335
2288,275324.16318969504
2289,411418.78532438946
2290,454388.725940356
2291,315943.4256426606
2292,424667.1656326724
2293,486097.1852347104
2294,397696.9247966708
2295,441835.10330312303
2296,295773.6928758824
2297,318850.29118099157
2298,326290.9808415211
2299,392552.0855451487
2300,336329.93852666824
2301,281926.34511019057
2302,237485.86837160125
2303,236986.17054049016
2304,234700.98927954966
2305,192789.21145689386
2306,191306.9065166857
2307,193825.25799784204
2308,223977.6598048294
2309,271550.9405727101
2310,208208.6061103175
2311,206312.41468352458
2312,178446.33536094148
2313,177933.50661323944
2314,167954.20837868698
2315,176112.20488883238
2316,188712.2015388926
2317,190723.59857468994
2318,178157.70258420127
2319,175092.32552449882
2320,189390.23382706646
2321,234823.22700953667
2322,177168.3354145181
2323,176408.0499171281
2324,174154.43624577296
2325,209547.92087280628
2326,167400.67308457635
2327,207671.53325933556
2328,220523.76502899438
2329,185959.78959266425
2330,180560.37967579596
2331,391141.7608527099
2332,386474.1760949412
2333,313427.543760951
2334,265765.310552184
2335,252937.70408801222
2336,327274.2017554566
2337,197548.1805894552
2338,263095.70019655523
2339,212885.67313914796
2340,407005.40608562814
2341,212685.08247576648
2342,224122.41357332922
2343,222467.90626406536
2344,220082.89194408414
2345,231162.10136544987
2346,205730.6449808704
2347,193509.59001132855
2348,228598.4246315863
2349,174453.46577941132
2350,286743.44659011526
2351,248721.33295503483
2352,259199.96315742243
2353,263540.7814671642
2354,120760.9495794385
2355,137875.13477300532
2356,154446.07982244855
2357,199945.724930431
2358,201607.57596284818
2359,124918.59854245908
2360,119552.1307827276
2361,142109.42960753877
2362,263795.70791024633
2363,135366.56399789941
2364,149787.7811220415
2365,217578.52338656643
2366,189206.88100656596
2367,225597.76327833542
2368,204525.0291150832
2369,221137.1509277129
2370,165561.56122163593
2371,167784.53517098541
2372,190123.69962349482
2373,258570.55434988192
2374,291117.49032394984
2375,233702.8821566961
2376,271229.7690643163
2377,320761.5059180802
2378,147092.03194206135
2379,195151.57270008337
2380,145025.30698879086
2381,165710.4258805671
2382,194861.3668878399
2383,202243.6538286583
2384,240553.61984006633
2385,157852.891374123
2386,140052.39253788863
2387,140868.89334025397
2388,101333.17940780468
2389,132402.17883101315
2390,144856.5816498166
2391,147198.51638854572
2392,114113.78325452424
2393,164461.4942954199
2394,142927.8340766605
2395,200200.65803017007
2396,147458.3804132233
2397,218756.36133657463
2398,134304.6418230061
2399,63009.648925112546
2400,60784.75036083503
2401,111864.3975490697
2402,138733.29397669353
2403,132699.7287148601
2404,149893.78481923783
2405,158863.2819528702
2406,135457.0553816796
2407,128758.73277767294
2408,141141.5212006948
2409,128015.41074164589
2410,169107.81818255995
2411,122459.50911884845
2412,150463.56629160116
2413,136751.48337303262
2414,137860.71161339054
2415,131714.1402828241
2416,125538.41833005167
2417,133188.6097847309
2418,130015.63499718728
2419,127610.41477465662
2420,126099.95943686574
2421,148996.87345014585
2422,117376.9539607611
2423,133514.16862742862
2424,157189.64427865032
2425,217084.26770148953
2426,136246.4604666848
2427,134284.24170176373
2428,162823.2472969358
2429,116100.68891258322
2430,132333.72548188202
2431,110939.35927714081
2432,139481.31397857892
2433,141568.79929466906
2434,137837.00652420815
2435,154246.6028249983
2436,106965.35828574609
2437,105458.26339718125
2438,127698.47505477768
2439,108886.45092692919
2440,119954.95017930034
2441,92925.43010807972
2442,104784.08773924546
2443,118385.08842363223
2444,125621.36359897463
2445,81714.45506832942
2446,137861.21830189388
2447,181240.7600731895
2448,132430.4363202383
2449,107943.20377165003
2450,148521.90928425934
2451,130798.07018587226
2452,182476.78313622973
2453,95481.37696358841
2454,119897.31558988156
2455,113640.44004479691
2456,127754.66573774241
2457,122871.76418724684
2458,118297.62052887476
2459,107544.59660793844
2460,135910.4241377004
2461,119516.01837879798
2462,134247.28995288574
2463,117843.65388143927
2464,165616.8485099998
2465,131579.7507938622
2466,121741.8284774395
2467,136698.76339096052
2468,85783.57572580413
2469,89851.52343963196
2470,179588.2874387251
2471,192040.66743672514
2472,160112.38395658458
2473,112409.74965081536
2474,87694.36229065183
2475,202231.83179192134
2476,115879.99374377656
2477,127577.51087299392
2478,155218.73815039732
2479,110826.86827755156
2480,146668.4155327613
2481,121887.29512867727
2482,130055.13995907003
2483,117095.5403459278
2484,124330.26132866886
2485,124711.35910377168
2486,158244.66571533892
2487,172495.81086034852
2488,156565.4331263625
2489,149139.12534470618
2490,147677.75653394763
2491,90954.19551765884
2492,191542.25325334648
2493,156425.67976462294
2494,161326.59105721992
2495,98976.2352558564
2496,233036.50945458293
2497,147021.01265632658
2498,114135.34270749257
2499,91925.1599945471
2500,125519.91138207196
2501,135270.9290941885
2502,142673.32386819785
2503,99933.88831771373
2504,185409.1991671607
2505,218406.66440401797
2506,262193.3208687354
2507,304842.7449768716
2508,254884.62139361422
2509,223307.65012314578
2510,223948.70560457383
2511,182745.11486356985
2512,208395.97480897282
2513,217105.0081318363
2514,255899.54460391917
2515,148370.18540399434
2516,158922.94173832337
2517,140454.69659344794
2518,149841.3134017038
2519,220337.2406691403
2520,206403.25028617622
2521,193261.7688802254
2522,215553.20515027965
2523,127984.96271241574
2524,139221.3476952404
2525,149128.18168803852
2526,135895.8343900191
2527,114669.58984446422
2528,132346.79654228745
2529,126743.82479940534
2530,117720.39331199734
2531,250905.01971605193
2532,228187.34938645948
2533,201975.00979482237
2534,229984.79378373406
2535,296666.79371373187
2536,231154.59770515922
2537,219199.80217052906
2538,182273.769448829
2539,181127.69637684713
2540,180928.4291456819
2541,178874.91182531184
2542,177319.7435970983
2543,132745.43435586643
2544,124961.9208803923
2545,135573.67666637764
2546,135665.64392460248
2547,138186.90669789183
2548,149249.03892871822
2549,162218.1445233564
2550,304757.415762566
2551,142672.95875763477
2552,125420.49277630383
2553,85181.62217248474
2554,105214.69487818332
2555,110784.6019620912
2556,104234.72998806459
2557,117728.97451873448
2558,160361.65483706514
2559,145454.19487907918
2560,136998.69281187988
2561,136211.1427358493
2562,127452.29868648345
2563,147727.00218607538
2564,183901.68001517598
2565,143714.04920834108
2566,163551.588473865
2567,132633.70905626044
2568,200445.85987610006
2569,204446.07852830045
2570,118869.93998751999
2571,190983.95581950076
2572,147115.5803624435
2573,218860.44808046054
2574,253016.19733033417
2575,121309.9155933922
2576,128019.19308200048
2577,150463.21164622175
2578,83938.45028125169
2579,69706.2293845699
2580,111579.21331134658
2581,111020.55091896164
2582,108881.27378431891
2583,274681.9092200727
2584,163733.09945397358
2585,202842.1205443118
2586,218406.41233601965
2587,197232.56530366876
2588,138362.79015203504
2589,147185.32118495568
2590,210442.14910157328
2591,216788.0775704063
2592,218155.24390926154
2593,247338.51329046424
2594,173104.62122733158
2595,196027.6884694449
2596,341926.10623324534
2597,198219.1564568818
2598,276259.09557660966
2599,315721.0215784766
2600,141248.71257357867
2601,143747.10118848065
2602,84726.93851226145
2603,93020.12304629727
2604,85762.5667704997
2605,81546.32489589087
2606,149786.26354391605
2607,193653.86866512918
2608,204111.16025233234
2609,162104.61252192475
2610,105890.82270926869
2611,125520.96280822963
2612,152677.42399227415
2613,128751.87024143245
2614,128083.96594177625
2615,152772.14652153646
2616,145500.78515522557
2617,175114.33243338752
2618,196580.2730068079
2619,205785.34772435148
2620,180465.35986422963
2621,180254.0783910628
2622,184665.70359807718
2623,246204.002553601
2624,313090.26750459813
2625,285322.5715286854
2626,171429.36499064154
2627,155955.53171690516
2628,453031.4473552055
2629,506493.6371979406
2630,345370.57957650814
2631,459386.67480115534
2632,424488.72724874446
2633,313324.41703697894
2634,417978.6866943815
2635,152713.7336435368
2636,181696.91328025027
2637,170066.27089068692
2638,252333.56260601684
2639,183565.58967713887
2640,152228.11223638256
2641,107863.40025496748
2642,198167.097103566
2643,103816.34366430712
2644,134230.97910471805
2645,103299.20653128215
2646,96580.19572039842
2647,103834.03072787588
2648,144449.21080040437
2649,147164.59131207006
2650,139622.27560408707
2651,148199.97561751408
2652,406751.39541865024
2653,246141.9187334968
2654,249417.58276873126
2655,406569.64659056877
2656,317310.74137478275
2657,336817.0596092445
2658,280831.55659245106
2659,305658.01896439947
2660,344222.7595063185
2661,337191.9466432125
2662,344622.0892484818
2663,270627.2062432617
2664,260928.45518940876
2665,326726.4760892687
2666,297324.0989857438
2667,170236.4856443595
2668,177694.95898971029
2669,185866.9466802875
2670,280398.12850201153
2671,182028.84654175537
2672,188835.7230991993
2673,208509.1699652709
2674,201432.94508043132
2675,164758.14647390787
2676,183855.77360891268
2677,192477.17395478382
2678,260173.1835250826
2679,262594.2868242686
2680,272322.40610559867
2681,401255.1180498822
2682,334401.9446634373
2683,547080.1206058533
2684,309346.659067955
2685,321709.1966920306
2686,251247.25975620304
2687,313464.50640484394
2688,214019.1721793567
2689,195536.1993785663
2690,442595.2928746981
2691,194889.16820782144
2692,126951.49959999083
2693,198886.2714738552
2694,115830.58945064835
2695,193265.54724524508
2696,184358.34826359747
2697,192951.37925602336
2698,197813.99557750468
2699,185462.59100207817
2700,163376.14345528165
2701,152161.88408033588
2702,120425.2399066071
2703,123709.50357978925
2704,139450.38938186766
2705,121750.70734563062
2706,118585.81940985896
2707,126439.55170992599
2708,133595.82041726873
2709,99584.38658095048
2710,126859.65952693412
2711,255532.0622657033
2712,378184.8845866686
2713,164801.33250255417
2714,149532.90359547493
2715,165796.10987166382
2716,143265.25749480637
2717,188023.5349600655
2718,227658.82963570702
2719,161756.81535317714
2720,165344.43735354205
2721,138362.19327750357
2722,163499.0394084609
2723,144752.64255193592
2724,130162.90128900943
2725,135417.26991885522
2726,146365.9953293023
2727,166676.6676918338
2728,164847.56156317817
2729,146203.2344441721
2730,145404.0626668889
2731,125178.2099843077
2732,126200.31426813077
2733,160680.9052196697
